date,ticker,open,high,low,close,volume
2024-06-21,HDFCBANK,5130.78,5172.33,5104.34,5148.94,11886373
2024-06-24,HDFCBANK,5148.94,5241.14,5139.62,5234.74,14838206
2024-06-25,HDFCBANK,5234.74,5334.59,5223.93,5322.29,12248229
2024-06-26,HDFCBANK,5322.29,5562.72,5295.06,5533.86,5053699
2024-06-27,HDFCBANK,5533.86,5779.32,5505.47,5760.27,4130735
2024-06-28,HDFCBANK,5760.27,5872.35,5744.15,5860.64,12184834
2024-07-01,HDFCBANK,5860.64,5996.99,5814.32,5946.11,8770577
2024-07-02,HDFCBANK,5946.11,6336.54,5926.06,6309.88,4822738
2024-07-03,HDFCBANK,6309.88,6474.39,6293.08,6467.16,8571611
2024-07-04,HDFCBANK,6467.16,6506.43,6251.36,6271.34,13892961
2024-07-05,HDFCBANK,6271.34,6313.24,6220.58,6270.56,8056321
2024-07-08,HDFCBANK,6270.56,6459.3,6226.92,6433.58,8390875
2024-07-09,HDFCBANK,6433.58,6453.68,6358.12,6379.2,3647455
2024-07-10,HDFCBANK,6379.2,6430.99,6369.85,6416.0,6764758
2024-07-11,HDFCBANK,6416.0,6417.26,6388.55,6390.9,6974711
2024-07-12,HDFCBANK,6390.9,6456.92,6388.21,6454.34,3283396
2024-07-15,HDFCBANK,6454.34,6518.71,6430.5,6502.81,5787552
2024-07-16,HDFCBANK,6502.81,6503.75,6466.87,6467.92,8649447
2024-07-17,HDFCBANK,6467.92,6575.31,6448.15,6554.28,2577214
2024-07-18,HDFCBANK,6554.28,6681.01,6535.81,6663.31,2849015
2024-07-19,HDFCBANK,6663.31,6679.96,6632.8,6640.27,9905162
2024-07-22,HDFCBANK,6640.27,6730.52,6599.31,6685.48,6613568
2024-07-23,HDFCBANK,6685.48,6728.78,6680.72,6720.51,3886329
2024-07-24,HDFCBANK,6720.51,6723.85,6687.15,6690.51,5745740
2024-07-25,HDFCBANK,6690.51,6703.76,6668.57,6687.15,3847648
2024-07-26,HDFCBANK,6687.15,6711.76,6685.09,6708.93,5905258
2024-07-29,HDFCBANK,6708.93,6749.68,6695.47,6719.17,5503954
2024-07-30,HDFCBANK,6719.17,6724.55,6613.5,6617.64,8310013
2024-07-31,HDFCBANK,6617.64,6727.57,6613.18,6725.64,4759980
2024-08-01,HDFCBANK,6725.64,6786.12,6689.4,6759.52,4295534
2024-08-02,HDFCBANK,6759.52,6767.72,6541.3,6551.47,4847690
2024-08-05,HDFCBANK,6551.47,6898.73,6549.53,6896.73,11119657
2024-08-06,HDFCBANK,6896.73,6946.67,6865.32,6910.53,9620776
2024-08-07,HDFCBANK,6910.53,6952.14,6807.78,6876.12,8632770
2024-08-08,HDFCBANK,6876.12,6967.15,6875.45,6966.58,8892030
2024-08-09,HDFCBANK,6966.58,6981.44,6908.69,6916.61,10854100
2024-08-12,HDFCBANK,6916.61,7248.45,6905.28,7236.85,12273883
2024-08-13,HDFCBANK,7236.85,7241.34,7228.64,7235.08,7989748
2024-08-14,HDFCBANK,7235.08,7431.53,7183.57,7374.35,6649362
2024-08-15,HDFCBANK,7374.35,7436.57,7367.7,7427.32,10601265
2024-08-16,HDFCBANK,7427.32,7453.66,7422.58,7451.22,3996607
2024-08-19,HDFCBANK,7451.22,7529.68,7426.37,7490.75,5784407
2024-08-20,HDFCBANK,7490.75,7602.63,7333.72,7409.24,9408014
2024-08-21,HDFCBANK,7409.24,7452.52,7216.58,7274.44,7704707
2024-08-22,HDFCBANK,7274.44,7274.6,7229.41,7229.82,12791445
2024-08-23,HDFCBANK,7229.82,7283.46,7223.67,7275.74,9610994
2024-08-26,HDFCBANK,7275.74,7279.55,7263.84,7272.97,13546617
2024-08-27,HDFCBANK,7272.97,7276.03,7239.53,7244.46,10717512
2024-08-28,HDFCBANK,7244.46,7295.98,7047.9,7075.73,14247310
2024-08-29,HDFCBANK,7075.73,7096.54,6676.2,6730.1,5155922
2024-08-30,HDFCBANK,6730.1,6792.4,6492.04,6548.47,5556371
2024-09-02,HDFCBANK,6548.47,6549.35,6439.3,6439.82,8938091
2024-09-03,HDFCBANK,6439.82,6441.41,6424.91,6426.43,7163282
2024-09-04,HDFCBANK,6426.43,6435.8,6393.19,6401.34,9723166
2024-09-05,HDFCBANK,6401.34,6541.12,6396.62,6536.57,4336483
2024-09-06,HDFCBANK,6536.57,6546.57,6207.92,6219.24,12793708
2024-09-09,HDFCBANK,6219.24,6394.62,6193.64,6351.15,4641894
2024-09-10,HDFCBANK,6351.15,6435.4,6325.85,6421.91,14143405
2024-09-11,HDFCBANK,6421.91,6497.3,6331.01,6406.48,13301227
2024-09-12,HDFCBANK,6406.48,6643.58,6404.25,6642.21,12136972
2024-09-13,HDFCBANK,6642.21,6783.53,6611.37,6739.54,9153812
2024-09-16,HDFCBANK,6739.54,6750.26,6647.62,6658.63,9256187
2024-09-17,HDFCBANK,6658.63,6717.06,6629.69,6698.1,5482718
2024-09-18,HDFCBANK,6698.1,6945.81,6694.71,6941.84,9471285
2024-09-19,HDFCBANK,6941.84,7068.6,6907.84,7014.13,6152075
2024-09-20,HDFCBANK,7014.13,7224.1,7012.3,7221.52,7968052
2024-09-23,HDFCBANK,7221.52,7396.31,7193.22,7363.18,9252742
2024-09-24,HDFCBANK,7363.18,7406.95,7345.91,7383.74,5429851
2024-09-25,HDFCBANK,7383.74,7394.79,7328.4,7340.88,7054801
2024-09-26,HDFCBANK,7340.88,7398.48,7272.76,7365.71,6619491
2024-09-27,HDFCBANK,7365.71,7477.01,7149.9,7230.21,9681136
2024-09-30,HDFCBANK,7230.21,7465.62,7187.02,7386.12,12234799
2024-10-01,HDFCBANK,7386.12,7463.38,7336.81,7398.56,17769566
2024-10-02,HDFCBANK,7398.56,7415.84,7241.02,7267.02,7063571
2024-10-03,HDFCBANK,7267.02,7317.32,7123.08,7152.68,12515751
2024-10-04,HDFCBANK,7152.68,7157.83,7006.83,7011.63,8398022
2024-10-07,HDFCBANK,7011.63,7054.85,6950.69,7004.5,10194726
2024-10-08,HDFCBANK,7004.5,7007.21,6808.0,6810.41,8095304
2024-10-09,HDFCBANK,6810.41,7093.74,6789.41,7081.76,7155150
2024-10-10,HDFCBANK,7081.76,7189.05,7076.72,7184.82,7372660
2024-10-11,HDFCBANK,7184.82,7203.0,7066.74,7096.5,9842259
2024-10-14,HDFCBANK,7096.5,7113.94,6886.76,6903.79,9621026
2024-10-15,HDFCBANK,6903.79,6929.51,6902.53,6928.58,8310146
2024-10-16,HDFCBANK,6928.58,6929.87,6863.81,6865.43,5982819
2024-10-17,HDFCBANK,6865.43,7045.94,6855.9,7026.52,8623372
2024-10-18,HDFCBANK,7026.52,7113.62,7013.73,7101.48,5344871
2024-10-21,HDFCBANK,7101.48,7143.54,7081.85,7125.02,2737642
2024-10-22,HDFCBANK,7125.02,7274.76,7106.99,7254.61,4759098
2024-10-23,HDFCBANK,7254.61,7479.72,7209.09,7439.98,4469531
2024-10-24,HDFCBANK,7439.98,7467.39,7375.78,7397.56,6958952
2024-10-25,HDFCBANK,7397.56,7607.58,7393.53,7603.95,7758639
2024-10-28,HDFCBANK,7603.95,7754.74,7596.53,7744.39,6040547
2024-10-29,HDFCBANK,7744.39,7895.82,7672.1,7827.14,5240097
2024-10-30,HDFCBANK,7827.14,7970.62,7817.45,7961.39,7159121
2024-10-31,HDFCBANK,7961.39,8003.36,7944.75,7984.14,9015035
2024-11-01,HDFCBANK,7984.14,8030.6,7831.43,7879.6,4916860
2024-11-04,HDFCBANK,7879.6,8085.53,7878.82,8084.95,3798068
2024-11-05,HDFCBANK,8084.95,8088.4,8000.82,8007.81,5695282
2024-11-06,HDFCBANK,8007.81,8020.05,7889.07,7903.39,3499682
2024-11-07,HDFCBANK,7903.39,7960.56,7892.05,7952.06,9563251
2024-11-08,HDFCBANK,7952.06,7966.35,7810.39,7833.99,7823202
2024-11-11,HDFCBANK,7833.99,7844.1,7815.81,7822.28,6572306
2024-11-12,HDFCBANK,7822.28,7937.21,7820.14,7934.14,7272451
2024-11-13,HDFCBANK,7934.14,7943.13,7792.64,7802.44,5662164
2024-11-14,HDFCBANK,7802.44,7820.97,7783.83,7793.74,9601534
2024-11-15,HDFCBANK,7793.74,7902.31,7757.54,7858.8,5817743
2024-11-18,HDFCBANK,7858.8,7883.9,7739.85,7768.02,8396125
2024-11-19,HDFCBANK,7768.02,7775.42,7760.88,7769.69,3991823
2024-11-20,HDFCBANK,7769.69,7775.7,7651.51,7654.04,5923853
2024-11-21,HDFCBANK,7654.04,7674.33,7468.66,7482.02,3031521
2024-11-22,HDFCBANK,7482.02,7483.8,7388.53,7393.68,5021476
2024-11-25,HDFCBANK,7393.68,7527.8,7358.15,7496.14,4205106
2024-11-26,HDFCBANK,7496.14,7518.92,7345.97,7365.81,7888383
2024-11-27,HDFCBANK,7365.81,7367.66,7263.81,7267.41,3650411
2024-11-28,HDFCBANK,7267.41,7322.99,7242.41,7287.63,4946937
2024-11-29,HDFCBANK,7287.63,7378.58,7242.1,7319.64,2595994
2024-12-02,HDFCBANK,7319.64,7329.97,7233.46,7242.49,3909143
2024-12-03,HDFCBANK,7242.49,7245.37,7227.13,7231.25,3946617
2024-12-04,HDFCBANK,7231.25,7239.52,7151.47,7158.44,3754927
2024-12-05,HDFCBANK,7158.44,7174.2,7148.81,7169.33,3652259
2024-12-06,HDFCBANK,7169.33,7179.67,7133.6,7143.16,5966539
2024-12-09,HDFCBANK,7143.16,7179.13,7109.06,7131.32,6395430
2024-12-10,HDFCBANK,7131.32,7176.71,7112.78,7162.93,5793523
2024-12-11,HDFCBANK,7162.93,7216.85,7146.09,7183.08,5572979
2024-12-12,HDFCBANK,7183.08,7187.41,7174.97,7181.43,6905948
2024-12-13,HDFCBANK,7181.43,7346.38,7149.48,7297.34,8811957
2024-12-16,HDFCBANK,7297.34,7330.17,7292.3,7320.63,3313891
2024-12-17,HDFCBANK,7320.63,7366.63,7302.07,7339.52,4510889
2024-12-18,HDFCBANK,7339.52,7378.26,7246.98,7262.03,8000287
2024-12-19,HDFCBANK,7262.03,7271.0,7181.13,7199.16,4991913
2024-12-20,HDFCBANK,7199.16,7305.99,7149.78,7260.11,9123226
2024-12-23,HDFCBANK,7260.11,7337.51,7245.06,7323.12,5836433
2024-12-24,HDFCBANK,7323.12,7351.48,7286.61,7303.85,7546357
2024-12-25,HDFCBANK,7303.85,7342.92,7300.6,7339.76,7503869
2024-12-26,HDFCBANK,7339.76,7405.86,7331.18,7394.9,6010230
2024-12-27,HDFCBANK,7394.9,7404.33,7317.12,7321.08,2614059
2024-12-30,HDFCBANK,7321.08,7335.19,7251.17,7267.66,4702768
2024-12-31,HDFCBANK,7267.66,7327.42,7249.12,7310.83,10084638
2025-01-01,HDFCBANK,7310.83,7328.14,7219.0,7234.26,8322363
2025-01-02,HDFCBANK,7234.26,7242.17,7196.28,7203.11,6943499
2025-01-03,HDFCBANK,7203.11,7216.91,7137.23,7157.03,4287168
2025-01-06,HDFCBANK,7157.03,7192.14,7147.63,7178.52,4422914
2025-01-07,HDFCBANK,7178.52,7190.98,7148.25,7174.34,3542240
2025-01-08,HDFCBANK,7174.34,7216.83,7075.45,7095.55,8561280
2025-01-09,HDFCBANK,7095.55,7107.44,6971.44,6987.48,8069937
2025-01-10,HDFCBANK,6987.48,7086.82,6965.03,7071.58,6000245
2025-01-13,HDFCBANK,7071.58,7072.1,7015.6,7016.28,6765284
2025-01-14,HDFCBANK,7016.28,7045.72,7004.77,7033.17,6240099
2025-01-15,HDFCBANK,7033.17,7039.6,7004.58,7010.42,4800318
2025-01-16,HDFCBANK,7010.42,7017.89,7008.73,7016.49,5626114
2025-01-17,HDFCBANK,7016.49,7048.12,7009.64,7044.48,7038450
2025-01-20,HDFCBANK,7044.48,7142.26,7041.32,7139.93,5805356
2025-01-21,HDFCBANK,7139.93,7192.65,7108.51,7173.3,7756032
2025-01-22,HDFCBANK,7173.3,7183.0,7116.23,7126.22,3799039
2025-01-23,HDFCBANK,7126.22,7128.66,7098.49,7100.37,5343087
2025-01-24,HDFCBANK,7100.37,7103.68,7069.45,7074.65,3854770
2025-01-27,HDFCBANK,7074.65,7086.69,7057.75,7064.24,10221946
2025-01-28,HDFCBANK,7064.24,7107.52,7043.41,7073.68,5033564
2025-01-29,HDFCBANK,7073.68,7096.04,7001.21,7027.13,6660294
2025-01-30,HDFCBANK,7027.13,7052.15,6917.82,6961.04,5474926
2025-01-31,HDFCBANK,6961.04,6975.21,6938.21,6955.48,6519130
2025-02-03,HDFCBANK,6955.48,6970.17,6888.55,6903.24,6646264
2025-02-04,HDFCBANK,6903.24,6917.01,6895.52,6910.54,7775670
2025-02-05,HDFCBANK,6910.54,6921.61,6868.67,6874.74,6197482
2025-02-06,HDFCBANK,6874.74,6886.82,6758.82,6772.52,4285545
2025-02-07,HDFCBANK,6772.52,6897.25,6765.39,6892.33,3413702
2025-02-10,HDFCBANK,6892.33,6901.1,6760.92,6768.63,8968651
2025-02-11,HDFCBANK,6768.63,6790.16,6752.47,6778.32,8352747
2025-02-12,HDFCBANK,6778.32,6787.79,6708.54,6726.47,4899858
2025-02-13,HDFCBANK,6726.47,6793.14,6720.64,6783.2,6734161
2025-02-14,HDFCBANK,6783.2,6807.91,6759.69,6773.9,4108176
2025-02-17,HDFCBANK,6773.9,6817.12,6763.06,6794.93,6679896
2025-02-18,HDFCBANK,6794.93,6884.05,6793.03,6880.14,2442934
2025-02-19,HDFCBANK,6880.14,6905.56,6873.71,6896.6,6793134
2025-02-20,HDFCBANK,6896.6,6955.65,6876.97,6931.92,8914676
2025-02-21,HDFCBANK,6931.92,6932.96,6919.95,6920.88,5571811
2025-02-24,HDFCBANK,6920.88,6939.6,6809.69,6827.94,4392097
2025-02-25,HDFCBANK,6827.94,6858.38,6765.57,6791.87,5713166
2025-02-26,HDFCBANK,6791.87,6806.49,6736.42,6770.36,5556715
2025-02-27,HDFCBANK,6770.36,6771.99,6756.46,6757.89,9485534
2025-02-28,HDFCBANK,6757.89,6761.66,6750.23,6752.52,6290355
2025-03-03,HDFCBANK,6752.52,6767.41,6599.3,6613.56,7964030
2025-03-04,HDFCBANK,6613.56,6628.7,6424.81,6433.02,2691892
2025-03-05,HDFCBANK,6433.02,6446.99,6304.58,6321.8,4351674
2025-03-06,HDFCBANK,6321.8,6353.54,6279.76,6326.05,6283694
2025-03-07,HDFCBANK,6326.05,6328.97,6281.44,6285.1,9015603
2025-03-10,HDFCBANK,6285.1,6294.36,6195.02,6215.01,8060537
2025-03-11,HDFCBANK,6215.01,6218.02,6154.12,6156.9,3675241
2025-03-12,HDFCBANK,6156.9,6172.25,6143.99,6163.04,6637356
2025-03-13,HDFCBANK,6163.04,6207.18,6133.2,6177.97,6571722
2025-03-14,HDFCBANK,6177.97,6243.1,6173.29,6238.89,8944466
2025-03-17,HDFCBANK,6238.89,6240.6,6211.3,6214.12,5144007
2025-03-18,HDFCBANK,6214.12,6225.65,6149.79,6173.94,6488275
2025-03-19,HDFCBANK,6173.94,6220.1,6168.7,6215.34,3090486
2025-03-20,HDFCBANK,6215.34,6263.96,6215.23,6263.89,5821854
2025-03-21,HDFCBANK,6263.89,6271.84,6215.55,6235.86,6789831
2025-03-24,HDFCBANK,6235.86,6312.64,6234.15,6311.38,7108147
2025-03-25,HDFCBANK,6311.38,6340.6,6174.54,6226.73,2687880
2025-03-26,HDFCBANK,6226.73,6268.91,6200.96,6229.82,7513056
2025-03-27,HDFCBANK,6229.82,6427.68,6221.41,6412.32,4784016
2025-03-28,HDFCBANK,6412.32,6414.02,6368.84,6371.03,6646211
2025-03-31,HDFCBANK,6371.03,6446.19,6368.25,6441.17,7998516
2025-04-01,HDFCBANK,6441.17,6478.93,6419.2,6448.17,5028421
2025-04-02,HDFCBANK,6448.17,6656.85,6435.15,6646.06,6097007
2025-04-03,HDFCBANK,6646.06,6699.03,6627.67,6667.06,7509678
2025-04-04,HDFCBANK,6667.06,6673.86,6660.27,6669.3,3370716
2025-04-07,HDFCBANK,6669.3,6697.57,6663.89,6691.37,3848781
2025-04-08,HDFCBANK,6691.37,6703.9,6581.16,6593.17,5290683
2025-04-09,HDFCBANK,6593.17,6599.87,6574.57,6583.92,5476810
2025-04-10,HDFCBANK,6583.92,6707.89,6573.52,6698.18,10174255
2025-04-11,HDFCBANK,6698.18,6827.71,6693.03,6820.15,7345051
2025-04-14,HDFCBANK,6820.15,6854.33,6817.83,6850.43,5382806
2025-04-15,HDFCBANK,6850.43,6946.09,6836.22,6915.79,9930621
2025-04-16,HDFCBANK,6915.79,6944.31,6825.33,6861.33,3486811
2025-04-17,HDFCBANK,6861.33,6871.62,6774.81,6784.37,3916714
2025-04-18,HDFCBANK,6784.37,6794.95,6765.77,6782.56,9345515
2025-04-21,HDFCBANK,6782.56,6785.22,6592.55,6596.24,9660048
2025-04-22,HDFCBANK,6596.24,6609.38,6503.17,6516.65,4423209
2025-04-23,HDFCBANK,6516.65,6595.93,6512.28,6592.84,4189182
2025-04-24,HDFCBANK,6592.84,6646.34,6545.44,6575.79,6236287
2025-04-25,HDFCBANK,6575.79,6597.35,6529.06,6544.8,6873091
2025-04-28,HDFCBANK,6544.8,6563.69,6520.43,6535.17,5726621
2025-04-29,HDFCBANK,6535.17,6554.47,6399.48,6432.49,4434750
2025-04-30,HDFCBANK,6432.49,6435.8,6394.53,6398.05,7550491
2025-05-01,HDFCBANK,6398.05,6409.94,6385.27,6396.32,4775129
2025-05-02,HDFCBANK,6396.32,6399.94,6263.84,6266.03,6802402
2025-05-05,HDFCBANK,6266.03,6281.58,6233.37,6247.94,4737815
2025-05-06,HDFCBANK,6247.94,6307.07,6195.83,6220.28,5969592
2025-05-07,HDFCBANK,6220.28,6299.32,6208.6,6291.96,4888186
2025-05-08,HDFCBANK,6291.96,6308.5,6261.03,6283.12,4007943
2025-05-09,HDFCBANK,6283.12,6302.62,6282.15,6301.57,6494050
2025-05-12,HDFCBANK,6301.57,6302.39,6201.97,6203.38,5508776
2025-05-13,HDFCBANK,6203.38,6226.12,6164.99,6187.15,5718328
2025-05-14,HDFCBANK,6187.15,6255.6,6172.6,6221.65,3932680
2025-05-15,HDFCBANK,6221.65,6268.46,6219.27,6264.95,6531774
2025-05-16,HDFCBANK,6264.95,6302.53,6219.18,6273.08,3999742
2025-05-19,HDFCBANK,6273.08,6404.3,6265.56,6390.22,7378687
2025-05-20,HDFCBANK,6390.22,6459.14,6389.23,6458.34,4803962
2025-05-21,HDFCBANK,6458.34,6488.87,6436.44,6473.93,2987397
2025-05-22,HDFCBANK,6473.93,6486.73,6402.12,6418.55,10342397
2025-05-23,HDFCBANK,6418.55,6440.53,6414.58,6432.91,5545204
2025-05-26,HDFCBANK,6432.91,6486.2,6422.07,6478.93,7332122
2025-05-27,HDFCBANK,6478.93,6578.85,6476.59,6576.23,7373375
2025-05-28,HDFCBANK,6576.23,6580.95,6519.18,6532.21,5977440
2025-05-29,HDFCBANK,6532.21,6605.72,6523.22,6599.78,4143366
2025-05-30,HDFCBANK,6599.78,6664.1,6595.18,6661.35,6521745
2025-06-02,HDFCBANK,6661.35,6766.13,6653.12,6759.6,2765176
2025-06-03,HDFCBANK,6759.6,6907.85,6751.28,6899.85,3986500
2025-06-04,HDFCBANK,6899.85,7013.33,6870.29,6991.53,3890281
2025-06-05,HDFCBANK,6991.53,7176.66,6990.81,7175.11,2503179
2025-06-06,HDFCBANK,7175.11,7367.53,7137.28,7332.62,3736345
2025-06-09,HDFCBANK,7332.62,7518.03,7323.91,7508.12,4687712
2025-06-10,HDFCBANK,7508.12,7595.31,7484.67,7581.74,4160130
2025-06-11,HDFCBANK,7581.74,7610.9,7550.62,7578.7,7978918
2025-06-12,HDFCBANK,7578.7,7667.28,7516.47,7614.09,4490640
2025-06-13,HDFCBANK,7614.09,7623.99,7544.85,7569.99,8155810
2025-06-16,HDFCBANK,7569.99,7580.75,7548.64,7565.32,5956018
2025-06-17,HDFCBANK,7565.32,7658.59,7531.37,7625.34,4436533
2025-06-18,HDFCBANK,7625.34,7633.34,7567.16,7577.35,7401956
2025-06-19,HDFCBANK,7577.35,7603.1,7474.19,7540.35,3455667
2025-06-20,HDFCBANK,7540.35,7572.39,7520.5,7551.29,4766501
2025-06-23,HDFCBANK,7551.29,7835.9,7539.78,7811.98,3707591
2025-06-24,HDFCBANK,7811.98,7843.0,7788.67,7823.05,4311535
2025-06-25,HDFCBANK,7823.05,7833.96,7792.88,7810.89,5821882
2025-06-26,HDFCBANK,7810.89,7840.55,7723.5,7766.93,8622368
2025-06-27,HDFCBANK,7766.93,7783.24,7764.21,7777.78,9394070
2025-06-30,HDFCBANK,7777.78,7777.92,7729.58,7729.79,8742841
2025-07-01,HDFCBANK,7729.79,7783.18,7723.96,7779.09,4240432
2025-07-02,HDFCBANK,7779.09,7783.34,7769.99,7773.12,2461877
2025-07-03,HDFCBANK,7773.12,7795.31,7755.91,7779.08,6630519
2025-07-04,HDFCBANK,7779.08,7817.18,7774.83,7811.41,9985986
2025-07-07,HDFCBANK,7811.41,7817.46,7637.77,7649.5,5552432
2025-07-08,HDFCBANK,7649.5,7733.26,7615.85,7692.59,7224773
2025-07-09,HDFCBANK,7692.59,7707.77,7686.87,7696.37,10565856
2025-07-10,HDFCBANK,7696.37,7878.53,7643.39,7819.76,2637537
2025-07-11,HDFCBANK,7819.76,7967.14,7807.93,7947.71,9244797
2025-07-14,HDFCBANK,7947.71,7969.71,7817.24,7840.46,6987244
2025-07-15,HDFCBANK,7840.46,7986.94,7799.25,7933.93,6579869
2025-07-16,HDFCBANK,7933.93,7945.68,7895.04,7906.27,4004612
2025-07-17,HDFCBANK,7906.27,7909.55,7862.06,7869.53,6073840
2025-07-18,HDFCBANK,7869.53,7876.23,7865.1,7874.34,6383711
2025-07-21,HDFCBANK,7874.34,7885.18,7811.63,7829.98,7562524
2025-07-22,HDFCBANK,7829.98,7842.38,7767.31,7793.69,6803741
2025-07-23,HDFCBANK,7793.69,7879.1,7777.76,7868.03,5014006
2025-07-24,HDFCBANK,7868.03,7944.13,7824.09,7908.85,5699931
2025-07-25,HDFCBANK,7908.85,7975.29,7906.64,7970.2,8649960
2025-07-28,HDFCBANK,7970.2,8001.4,7817.42,7829.63,5208710
2025-07-29,HDFCBANK,7829.63,7949.46,7816.4,7937.95,6430916
2025-07-30,HDFCBANK,7937.95,7952.6,7911.04,7925.63,3726999
2025-07-31,HDFCBANK,7925.63,7945.47,7903.37,7934.13,4659944
2025-08-01,HDFCBANK,7934.13,7999.01,7919.77,7987.12,4371197
2025-08-04,HDFCBANK,7987.12,8270.11,7962.45,8247.53,8988678
2025-08-05,HDFCBANK,8247.53,8314.26,8229.38,8302.4,7974652
2025-08-06,HDFCBANK,8302.4,8351.82,8296.63,8340.36,6319463
2025-08-07,HDFCBANK,8340.36,8377.14,8111.16,8155.44,5411558
2025-08-08,HDFCBANK,8155.44,8163.05,8001.29,8009.68,4427807
2025-08-11,HDFCBANK,8009.68,8048.87,8004.04,8045.41,10160642
2025-08-12,HDFCBANK,8045.41,8056.1,7801.12,7814.36,2419620
2025-08-13,HDFCBANK,7814.36,7832.53,7733.43,7749.11,4406672
2025-08-14,HDFCBANK,7749.11,7773.92,7631.55,7656.21,4956039
2025-08-15,HDFCBANK,7656.21,7656.88,7628.93,7630.0,8256199
2025-08-18,HDFCBANK,7630.0,7669.03,7519.51,7570.19,3531614
2025-08-19,HDFCBANK,7570.19,7579.24,7555.32,7564.98,5959815
2025-08-20,HDFCBANK,7564.98,7618.26,7550.21,7598.79,4769215
2025-08-21,HDFCBANK,7598.79,7612.16,7595.16,7608.67,7616482
2025-08-22,HDFCBANK,7608.67,7629.21,7582.53,7599.8,6802778
2025-08-25,HDFCBANK,7599.8,7600.89,7574.42,7575.23,4324848
2025-08-26,HDFCBANK,7575.23,7587.62,7499.92,7506.48,4545892
2025-08-27,HDFCBANK,7506.48,7557.69,7501.09,7548.67,10123065
2025-08-28,HDFCBANK,7548.67,7554.21,7455.01,7464.31,5412544
2025-08-29,HDFCBANK,7464.31,7496.75,7367.21,7394.65,6352966
2025-09-01,HDFCBANK,7394.65,7425.64,7355.74,7380.38,4148288
2025-09-02,HDFCBANK,7380.38,7502.9,7371.39,7492.2,9168488
2025-09-03,HDFCBANK,7492.2,7534.3,7450.64,7471.33,8783690
2025-09-04,HDFCBANK,7471.33,7481.29,7440.1,7452.27,6301204
2025-09-05,HDFCBANK,7452.27,7465.27,7301.09,7309.37,6047613
2025-09-08,HDFCBANK,7309.37,7399.58,7292.36,7366.82,7241583
2025-09-09,HDFCBANK,7366.82,7441.12,7359.72,7434.05,6609141
2025-09-10,HDFCBANK,7434.05,7462.59,7428.17,7448.07,6697423
2025-09-11,HDFCBANK,7448.07,7457.82,7407.12,7426.25,3649514
2025-09-12,HDFCBANK,7426.25,7441.45,7338.6,7369.78,8818567
2025-09-15,HDFCBANK,7369.78,7374.2,7300.73,7311.25,4084145
2025-09-16,HDFCBANK,7311.25,7417.22,7304.05,7406.17,5391610
2025-09-17,HDFCBANK,7406.17,7528.65,7395.17,7516.44,8876417
2025-09-18,HDFCBANK,7516.44,7624.53,7493.72,7595.95,5356371
2025-09-19,HDFCBANK,7595.95,7605.72,7557.57,7567.31,4020833
2025-09-22,HDFCBANK,7567.31,7672.06,7544.86,7649.73,5670464
2025-09-23,HDFCBANK,7649.73,7827.4,7626.34,7799.52,4079094
2025-09-24,HDFCBANK,7799.52,7830.3,7762.89,7792.78,6672647
2025-09-25,HDFCBANK,7792.78,7823.67,7673.22,7702.83,5825169
2025-09-26,HDFCBANK,7702.83,7707.76,7512.33,7521.87,3987682
2025-09-29,HDFCBANK,7521.87,7539.29,7507.76,7521.88,10250429
2025-09-30,HDFCBANK,7521.88,7533.61,7473.02,7484.79,8424738
2025-10-01,HDFCBANK,7484.79,7492.63,7440.46,7445.83,4345386
2025-10-02,HDFCBANK,7445.83,7469.58,7313.45,7337.16,5980217
2025-10-03,HDFCBANK,7337.16,7361.09,7189.44,7208.9,9028932
2025-10-06,HDFCBANK,7208.9,7216.56,7203.09,7210.08,5219562
2025-10-07,HDFCBANK,7210.08,7307.95,7169.18,7267.01,6275237
2025-10-08,HDFCBANK,7267.01,7370.22,7249.54,7338.25,6481315
2025-10-09,HDFCBANK,7338.25,7341.19,7313.48,7315.89,7878283
2025-10-10,HDFCBANK,7315.89,7389.3,7256.67,7286.7,3877790
2025-10-13,HDFCBANK,7286.7,7298.7,7283.13,7294.77,6132405
2025-10-14,HDFCBANK,7294.77,7311.46,7290.35,7309.03,3145142
2025-10-15,HDFCBANK,7309.03,7337.63,7287.72,7329.28,5660162
2025-10-16,HDFCBANK,7329.28,7451.23,7313.91,7426.91,2625594
2025-10-17,HDFCBANK,7426.91,7439.48,7409.26,7422.62,6870745
2025-10-20,HDFCBANK,7422.62,7455.59,7315.11,7343.08,6631529
2025-10-21,HDFCBANK,7343.08,7484.69,7329.67,7473.5,5244215
2025-10-22,HDFCBANK,7473.5,7497.91,7457.3,7483.23,3344270
2025-10-23,HDFCBANK,7483.23,7498.96,7384.49,7397.58,5751740
2025-10-24,HDFCBANK,7397.58,7400.97,7373.65,7375.62,9530750
2025-10-27,HDFCBANK,7375.62,7398.79,7371.01,7388.13,3444373
2025-10-28,HDFCBANK,7388.13,7474.22,7380.4,7464.06,4644251
2025-10-29,HDFCBANK,7464.06,7549.27,7416.11,7507.97,6159126
2025-10-30,HDFCBANK,7507.97,7517.23,7404.31,7429.11,4316900
2025-10-31,HDFCBANK,7429.11,7435.1,7301.87,7314.9,3796299
2025-11-03,HDFCBANK,7314.9,7474.35,7295.63,7447.84,4327396
2025-11-04,HDFCBANK,7447.84,7509.92,7444.97,7503.48,7227328
